dcr_values,nndr_values,type,round
4.1821895,0.981575,Synthpop,round_5
0.9015317,0.51297903,Synthpop,round_5
3.1998644,0.9158536,Synthpop,round_5
2.5395064,0.9270206,Synthpop,round_5
2.017075,0.8511379,Synthpop,round_5
2.787644,0.96272385,Synthpop,round_5
1.1703669,0.74848187,Synthpop,round_5
4.4349747,0.9861691,Synthpop,round_5
1.508173,0.5986385,Synthpop,round_5
2.0476828,0.66722226,Synthpop,round_5
2.8845632,0.8252484,Synthpop,round_5
4.09465,0.9910915,Synthpop,round_5
1.201094,0.7571311,Synthpop,round_5
5.033263,0.68827254,Synthpop,round_5
1.4406717,0.5077179,Synthpop,round_5
2.3822653,0.8570822,Synthpop,round_5
2.2840583,0.9372406,Synthpop,round_5
2.7159312,0.9203489,Synthpop,round_5
2.9069772,0.8305807,Synthpop,round_5
1.6462376,0.95192575,Synthpop,round_5
2.791763,0.9636513,Synthpop,round_5
3.2125914,0.93892556,Synthpop,round_5
2.606933,0.98724335,Synthpop,round_5
1.7054517,0.6901528,Synthpop,round_5
3.3340113,0.9164886,Synthpop,round_5
3.6842155,0.91937155,Synthpop,round_5
3.0603712,0.9210802,Synthpop,round_5
3.1043625,0.9503933,Synthpop,round_5
2.8904817,0.995444,Synthpop,round_5
3.1833277,0.88456553,Synthpop,round_5
3.3385944,0.81945187,Synthpop,round_5
1.7439284,0.9039622,Synthpop,round_5
1.8965628,0.7197815,Synthpop,round_5
2.1496453,0.95237434,Synthpop,round_5
1.5350307,0.6048669,Synthpop,round_5
3.6174178,0.99872583,Synthpop,round_5
2.2933547,0.74540526,Synthpop,round_5
3.7220747,0.9740128,Synthpop,round_5
2.8837671,0.8953348,Synthpop,round_5
0.84375906,0.46951908,Synthpop,round_5
7.655102,0.9759947,Synthpop,round_5
1.7953213,0.7492721,Synthpop,round_5
3.4428182,0.9431074,Synthpop,round_5
2.9437947,0.98209906,Synthpop,round_5
2.9554672,0.86467695,Synthpop,round_5
4.529522,0.93319297,Synthpop,round_5
5.024757,0.91755795,Synthpop,round_5
4.0682144,0.8776584,Synthpop,round_5
2.987385,0.735616,Synthpop,round_5
2.3061435,0.98393476,Synthpop,round_5
3.267204,0.94321245,Synthpop,round_5
3.889739,0.95138204,Synthpop,round_5
3.5674543,0.92656505,Synthpop,round_5
2.2186344,0.96333545,Synthpop,round_5
1.3968941,0.918183,Synthpop,round_5
3.4852955,0.9473036,Synthpop,round_5
2.2839115,0.90442115,Synthpop,round_5
1.289021,0.8009566,Synthpop,round_5
3.1276166,0.9269293,Synthpop,round_5
3.551566,0.9538977,Synthpop,round_5
2.4849396,0.938642,Synthpop,round_5
3.6223261,0.98841596,Synthpop,round_5
3.1835818,0.822818,Synthpop,round_5
4.9535246,0.91967916,Synthpop,round_5
2.4634311,0.72155946,Synthpop,round_5
3.6676452,0.88216275,Synthpop,round_5
3.3955932,0.81300354,Synthpop,round_5
3.9003599,0.83459395,Synthpop,round_5
1.2470042,0.9597956,Synthpop,round_5
1.5529481,0.80780345,Synthpop,round_5
3.2028232,0.9388283,Synthpop,round_5
2.9592557,0.963814,Synthpop,round_5
4.2090964,0.8635813,Synthpop,round_5
3.3028984,0.91163796,Synthpop,round_5
5.121228,0.9502053,Synthpop,round_5
2.6298854,0.924632,Synthpop,round_5
1.3088866,0.71074194,Synthpop,round_5
4.4405727,0.9394021,Synthpop,round_5
1.1114414,0.40262467,Synthpop,round_5
2.1671221,0.82621473,Synthpop,round_5
2.3384569,0.98460877,Synthpop,round_5
5.2338457,0.978049,Synthpop,round_5
1.944831,0.67339027,Synthpop,round_5
2.6815703,0.8741691,Synthpop,round_5
5.418094,0.93930066,Synthpop,round_5
3.6196048,0.9873359,Synthpop,round_5
5.3077283,0.98679036,Synthpop,round_5
2.164749,0.88645756,Synthpop,round_5
3.7929049,0.9884422,Synthpop,round_5
4.2843084,0.99023634,Synthpop,round_5
4.111434,0.9507463,Synthpop,round_5
4.2326326,0.97089183,Synthpop,round_5
4.773441,0.93182343,Synthpop,round_5
2.1336288,0.97174984,Synthpop,round_5
1.8360684,0.9246427,Synthpop,round_5
2.827408,0.94995034,Synthpop,round_5
1.4950403,0.8032527,Synthpop,round_5
3.962234,0.9487173,Synthpop,round_5
3.1598141,0.9702615,Synthpop,round_5
5.208888,0.8265756,Synthpop,round_5
2.885976,0.63786376,Synthpop,round_5
3.8950977,0.8336594,Synthpop,round_5
4.01661,0.91630006,Synthpop,round_5
3.91285,0.92342937,Synthpop,round_5
2.0301895,0.67539614,Synthpop,round_5
1.8937786,0.7418905,Synthpop,round_5
4.0282326,0.915249,Synthpop,round_5
2.7934017,0.67179084,Synthpop,round_5
1.9790063,0.80811864,Synthpop,round_5
1.218152,0.7148054,Synthpop,round_5
3.8346694,0.9598264,Synthpop,round_5
0.9315894,0.860555,Synthpop,round_5
3.2491424,0.9068166,Synthpop,round_5
3.3285291,0.98208344,Synthpop,round_5
3.049572,0.98173046,Synthpop,round_5
2.4981182,0.9531039,Synthpop,round_5
1.7366664,0.90146095,Synthpop,round_5
1.9466249,0.8500151,Synthpop,round_5
1.7869691,0.87659276,Synthpop,round_5
6.429748,0.9750973,Synthpop,round_5
1.7748921,0.80629677,Synthpop,round_5
3.3097885,0.9665302,Synthpop,round_5
1.6330472,0.45458087,Synthpop,round_5
1.8202947,0.77626973,Synthpop,round_5
1.4013587,0.93723047,Synthpop,round_5
1.3130318,0.56674534,Synthpop,round_5
2.4978788,0.80821085,Synthpop,round_5
2.4615304,0.89329827,Synthpop,round_5
3.1178966,0.9788841,Synthpop,round_5
3.618428,0.8470377,Synthpop,round_5
1.1803519,0.55052805,Synthpop,round_5
1.4618798,0.87451124,Synthpop,round_5
5.1893425,0.99491936,Synthpop,round_5
1.4244322,0.686643,Synthpop,round_5
2.9221132,0.98640895,Synthpop,round_5
3.270001,0.9057386,Synthpop,round_5
3.177885,0.9930742,Synthpop,round_5
5.051238,0.9135883,Synthpop,round_5
1.4544934,0.6599391,Synthpop,round_5
3.0453835,0.9661409,Synthpop,round_5
2.1214075,0.8481567,Synthpop,round_5
2.2605488,0.9400672,Synthpop,round_5
2.7944756,0.92735076,Synthpop,round_5
3.0675461,0.8529467,Synthpop,round_5
5.5956364,0.97834486,Synthpop,round_5
1.7538606,0.81076264,Synthpop,round_5
2.364513,0.9890037,Synthpop,round_5
4.58132,0.9392011,Synthpop,round_5
3.1454961,0.968825,Synthpop,round_5
4.75359,0.93915045,Synthpop,round_5
2.8720489,0.97271603,Synthpop,round_5
2.7706838,0.9981666,Synthpop,round_5
2.8627489,0.9208425,Synthpop,round_5
1.8717777,0.685745,Synthpop,round_5
1.6561273,0.7899976,Synthpop,round_5
2.084849,0.85170543,Synthpop,round_5
2.5545318,0.83491254,Synthpop,round_5
2.405393,0.95701265,Synthpop,round_5
1.1592928,0.5839757,Synthpop,round_5
2.679908,0.7389695,Synthpop,round_5
3.046597,0.80294365,Synthpop,round_5
3.0423462,0.8225007,Synthpop,round_5
5.2828093,0.9546602,Synthpop,round_5
3.2826378,0.7307256,Synthpop,round_5
2.4984667,0.8450552,Synthpop,round_5
3.329723,0.8287114,Synthpop,round_5
1.7732869,0.9575371,Synthpop,round_5
3.0425613,0.87398636,Synthpop,round_5
3.796531,0.9744128,Synthpop,round_5
2.9006827,0.8855271,Synthpop,round_5
1.6131725,0.65610427,Synthpop,round_5
3.9501333,0.94514483,Synthpop,round_5
3.0188718,0.88307077,Synthpop,round_5
3.145071,0.9047559,Synthpop,round_5
3.4112556,0.75129133,Synthpop,round_5
3.1162856,0.8323717,Synthpop,round_5
2.3606577,0.786746,Synthpop,round_5
2.0040119,0.9171592,Synthpop,round_5
3.56647,0.95139587,Synthpop,round_5
2.0350718,0.676198,Synthpop,round_5
4.0612197,0.89559853,Synthpop,round_5
2.0712326,0.8579914,Synthpop,round_5
1.7894782,0.831454,Synthpop,round_5
4.635688,0.9113464,Synthpop,round_5
2.7487915,0.7643069,Synthpop,round_5
2.736772,0.93095124,Synthpop,round_5
3.552254,0.91869235,Synthpop,round_5
4.2969856,0.9536651,Synthpop,round_5
3.3912055,0.9476975,Synthpop,round_5
1.4778421,0.64566165,Synthpop,round_5
5.3483624,0.9886122,Synthpop,round_5
3.2213202,0.8666342,Synthpop,round_5
2.8927317,0.9064778,Synthpop,round_5
3.9455152,0.9853638,Synthpop,round_5
3.5446723,0.860971,Synthpop,round_5
2.9107356,0.937118,Synthpop,round_5
4.209784,0.8595275,Synthpop,round_5
3.4851696,0.9617126,Synthpop,round_5
3.7675219,0.93936193,Synthpop,round_5
2.8233228,0.97376496,Synthpop,round_5
2.7696152,0.86306316,Synthpop,round_5
4.6695766,0.9138847,Synthpop,round_5
3.776259,0.9565693,Synthpop,round_5
4.61312,0.99466866,Synthpop,round_5
2.1826606,0.8304574,Synthpop,round_5
4.0670247,0.9155966,Synthpop,round_5
1.49794,0.45834792,Synthpop,round_5
3.0805461,0.8054682,Synthpop,round_5
3.8092613,0.98062897,Synthpop,round_5
3.7515972,0.94831043,Synthpop,round_5
3.1654913,0.92364776,Synthpop,round_5
2.3678312,0.9521902,Synthpop,round_5
2.0330455,0.73789454,Synthpop,round_5
4.2723446,0.9629795,Synthpop,round_5
2.174373,0.72961706,Synthpop,round_5
3.1822028,0.88782436,Synthpop,round_5
2.9703782,0.9075844,Synthpop,round_5
1.7965863,0.9872199,Synthpop,round_5
2.597367,0.9946505,Synthpop,round_5
1.9770199,0.88865703,Synthpop,round_5
2.3402293,0.78957355,Synthpop,round_5
2.0385938,0.7812299,Synthpop,round_5
3.7282333,0.903675,Synthpop,round_5
2.7133777,0.80038184,Synthpop,round_5
2.2766192,0.76935893,Synthpop,round_5
4.1196456,0.81064975,Synthpop,round_5
3.9611118,0.99314594,Synthpop,round_5
3.2400365,0.86322707,Synthpop,round_5
3.5325725,0.8527975,Synthpop,round_5
0.8767835,0.44290385,Synthpop,round_5
4.1614122,0.9834694,Synthpop,round_5
4.0088916,0.82586515,Synthpop,round_5
4.3075986,0.94620353,Synthpop,round_5
4.0981255,0.96874076,Synthpop,round_5
3.4042716,0.97497797,Synthpop,round_5
2.343894,0.9227166,Synthpop,round_5
6.1941843,0.9656632,Synthpop,round_5
2.8322785,0.84804773,Synthpop,round_5
4.3682694,0.91884893,Synthpop,round_5
2.0644717,0.7238482,Synthpop,round_5
2.2942486,0.8692888,Synthpop,round_5
2.5238743,0.8362707,Synthpop,round_5
4.8624535,0.96287805,Synthpop,round_5
1.0911521,0.75104624,Synthpop,round_5
4.870854,0.7711499,Synthpop,round_5
2.0405765,0.74187505,Synthpop,round_5
1.9617786,0.82181937,Synthpop,round_5
2.8898046,0.9996961,Synthpop,round_5
4.024323,0.9126817,Synthpop,round_5
2.832329,0.83948797,Synthpop,round_5
2.3126724,0.85597265,Synthpop,round_5
3.6482472,0.9417369,Synthpop,round_5
4.139819,0.95851606,Synthpop,round_5
3.6610086,0.97973806,Synthpop,round_5
4.6607733,0.86870515,Synthpop,round_5
4.7687106,0.8187863,Synthpop,round_5
5.846855,0.9726071,Synthpop,round_5
1.8278464,0.8098704,Synthpop,round_5
4.1807017,0.8990048,Synthpop,round_5
5.029133,0.9406647,Synthpop,round_5
3.10589,0.9929055,Synthpop,round_5
3.7074525,0.9592224,Synthpop,round_5
2.0632055,0.9352699,Synthpop,round_5
3.508266,0.91715205,Synthpop,round_5
1.0631568,0.61668944,Synthpop,round_5
2.476185,0.76909524,Synthpop,round_5
4.0138693,0.93068457,Synthpop,round_5
2.3850443,0.9449411,Synthpop,round_5
2.9116292,0.9442846,Synthpop,round_5
2.580855,0.8658698,Synthpop,round_5
2.536941,0.8536471,Synthpop,round_5
2.5814927,0.94473803,Synthpop,round_5
5.2077804,0.99797755,Synthpop,round_5
3.0505178,0.9810608,Synthpop,round_5
2.4154503,0.7094031,Synthpop,round_5
3.414319,0.9454006,Synthpop,round_5
2.2322083,0.7776823,Synthpop,round_5
2.8838346,0.87418455,Synthpop,round_5
4.227608,0.888823,Synthpop,round_5
3.1762774,0.9685008,Synthpop,round_5
3.495492,0.997097,Synthpop,round_5
4.602009,0.93017864,Synthpop,round_5
1.5943531,0.6741406,Synthpop,round_5
3.2170596,0.9240699,Synthpop,round_5
1.8142092,0.920092,Synthpop,round_5
1.6987602,0.98845476,Synthpop,round_5
5.045794,0.899194,Synthpop,round_5
2.929225,0.8834028,Synthpop,round_5
4.6390047,0.9786963,Synthpop,round_5
2.8132641,0.9607496,Synthpop,round_5
2.4718647,0.8452902,Synthpop,round_5
1.3446709,0.8953622,Synthpop,round_5
2.1187077,0.9181097,Synthpop,round_5
3.4671626,0.8032015,Synthpop,round_5
2.8149748,0.7264085,Synthpop,round_5
1.5226836,0.58782935,Synthpop,round_5
4.0186725,0.9695618,Synthpop,round_5
3.1508512,0.90337265,Synthpop,round_5
4.0485945,0.96746904,Synthpop,round_5
2.916372,0.8716874,Synthpop,round_5
4.030511,0.8772344,Synthpop,round_5
2.1390367,0.8542674,Synthpop,round_5
1.9826835,0.96801585,Synthpop,round_5
3.284295,0.9071697,Synthpop,round_5
3.622263,0.82151794,Synthpop,round_5
5.5698214,0.9609249,Synthpop,round_5
3.3512669,0.90938866,Synthpop,round_5
3.5566401,0.952475,Synthpop,round_5
2.7823188,0.9811886,Synthpop,round_5
1.9608601,0.7878863,Synthpop,round_5
3.5684004,0.918223,Synthpop,round_5
3.1108413,0.9050842,Synthpop,round_5
3.4076557,0.9801649,Synthpop,round_5
3.0925608,0.97965974,Synthpop,round_5
3.5216863,0.99733526,Synthpop,round_5
1.9429982,0.7710231,Synthpop,round_5
1.9752772,0.8682061,Synthpop,round_5
4.6668787,0.94936234,Synthpop,round_5
3.8036296,0.98072404,Synthpop,round_5
1.6905851,0.66407233,Synthpop,round_5
2.3409953,0.8634269,Synthpop,round_5
2.7810264,0.82666135,Synthpop,round_5
3.338791,0.91631496,Synthpop,round_5
2.0810728,0.72147197,Synthpop,round_5
1.6658113,0.89545375,Synthpop,round_5
2.4888086,0.8607038,Synthpop,round_5
3.2951672,0.88428766,Synthpop,round_5
3.5521195,0.946313,Synthpop,round_5
3.2732213,0.9659612,Synthpop,round_5
3.5531545,0.99094427,Synthpop,round_5
3.5516143,0.91628265,Synthpop,round_5
5.1790204,0.9636045,Synthpop,round_5
2.7112505,0.77496976,Synthpop,round_5
2.9069824,0.9314482,Synthpop,round_5
2.3155694,0.7007132,Synthpop,round_5
4.0382266,0.90410864,Synthpop,round_5
3.4407854,0.98611534,Synthpop,round_5
1.1572245,0.44820058,Synthpop,round_5
2.0497217,0.8161304,Synthpop,round_5
3.1302361,0.84669644,Synthpop,round_5
1.4349993,0.8042972,Synthpop,round_5
3.7974336,0.93050563,Synthpop,round_5
3.7487023,0.9142009,Synthpop,round_5
2.8755984,0.89913905,Synthpop,round_5
1.5298561,0.9890302,Synthpop,round_5
1.9679933,0.67836,Synthpop,round_5
1.5555583,0.83731496,Synthpop,round_5
1.3084116,0.9512986,Synthpop,round_5
2.5136392,0.96310854,Synthpop,round_5
3.003174,0.9770343,Synthpop,round_5
1.7318895,0.94410837,Synthpop,round_5
4.1850886,0.9432925,Synthpop,round_5
1.1790535,0.9074513,Synthpop,round_5
2.9632182,0.7695365,Synthpop,round_5
2.407815,0.85847443,Synthpop,round_5
3.8339357,0.9385373,Synthpop,round_5
2.2581432,0.8090202,Synthpop,round_5
3.2248485,0.87643266,Synthpop,round_5
2.9985309,0.8655072,Synthpop,round_5
1.0547273,0.3811418,Synthpop,round_5
2.8025813,0.98670137,Synthpop,round_5
4.0708823,0.87041783,Synthpop,round_5
3.7784817,0.96425784,Synthpop,round_5
2.0701523,0.5540269,Synthpop,round_5
2.4057539,0.74677664,Synthpop,round_5
2.0340998,0.86708784,Synthpop,round_5
2.191449,0.7328224,Synthpop,round_5
4.6033106,0.98226863,Synthpop,round_5
3.8887072,0.9849723,Synthpop,round_5
2.1569045,0.69727325,Synthpop,round_5
4.1947694,0.97658706,Synthpop,round_5
1.7662634,0.6853369,Synthpop,round_5
2.1479468,0.9332385,Synthpop,round_5
1.9662828,0.72143126,Synthpop,round_5
2.6218424,0.92219454,Synthpop,round_5
3.7536829,0.92790455,Synthpop,round_5
1.862688,0.9588076,Synthpop,round_5
2.6471877,0.95162535,Synthpop,round_5
3.8886473,0.98828304,Synthpop,round_5
3.117089,0.88355935,Synthpop,round_5
2.8721426,0.79765034,Synthpop,round_5
2.4075725,0.9888016,Synthpop,round_5
2.4175663,0.7956815,Synthpop,round_5
4.013782,0.95816946,Synthpop,round_5
2.823342,0.8235666,Synthpop,round_5
3.2263746,0.9592155,Synthpop,round_5
2.7317853,0.7802795,Synthpop,round_5
4.1655383,0.95625407,Synthpop,round_5
3.4170468,0.9809117,Synthpop,round_5
1.8450892,0.740541,Synthpop,round_5
2.4590611,0.6060599,Synthpop,round_5
3.1782572,0.95025104,Synthpop,round_5
2.3255742,0.99698365,Synthpop,round_5
2.162867,0.9296178,Synthpop,round_5
1.6649952,0.72783214,Synthpop,round_5
3.3415525,0.9332713,Synthpop,round_5
3.9646292,0.99103004,Synthpop,round_5
2.816964,0.8902689,Synthpop,round_5
3.7077258,0.90480524,Synthpop,round_5
1.9857298,0.79582155,Synthpop,round_5
4.073893,0.8709651,Synthpop,round_5
3.6137495,0.8425903,Synthpop,round_5
1.7169007,0.831433,Synthpop,round_5
1.9324827,0.48631248,Synthpop,round_5
2.2703185,0.64469945,Synthpop,round_5
1.8307049,0.6854769,Synthpop,round_5
3.8744483,0.97302014,Synthpop,round_5
3.065829,0.96014977,Synthpop,round_5
4.3140416,0.9891714,Synthpop,round_5
3.1052248,0.9896184,Synthpop,round_5
3.1900356,0.90034467,Synthpop,round_5
1.084338,0.3925236,Synthpop,round_5
3.4367685,0.94851875,Synthpop,round_5
3.1616871,0.9837697,Synthpop,round_5
1.7318119,0.9447979,Synthpop,round_5
3.2135656,0.94362676,Synthpop,round_5
2.0552425,0.8890123,Synthpop,round_5
3.723934,0.91683275,Synthpop,round_5
0.82373726,0.54944474,Synthpop,round_5
3.4888241,0.976648,Synthpop,round_5
3.8930829,0.9210168,Synthpop,round_5
3.9951017,0.8151037,Synthpop,round_5
2.9305773,0.97860235,Synthpop,round_5
2.857271,0.88881665,Synthpop,round_5
3.1465383,0.96670055,Synthpop,round_5
4.4980507,0.97536325,Synthpop,round_5
4.190023,0.93530744,Synthpop,round_5
3.5968864,0.6565597,Synthpop,round_5
3.035086,0.84904265,Synthpop,round_5
2.529995,0.93248874,Synthpop,round_5
4.152623,0.9692313,Synthpop,round_5
2.1190488,0.86092794,Synthpop,round_5
3.7945514,0.7517839,Synthpop,round_5
2.532858,0.8564725,Synthpop,round_5
3.3032155,0.97434354,Synthpop,round_5
1.7225373,0.95024323,Synthpop,round_5
3.3732092,0.8239435,Synthpop,round_5
3.1451287,0.92187893,Synthpop,round_5
2.1232922,0.8736671,Synthpop,round_5
2.517337,0.93619984,Synthpop,round_5
1.5675796,0.8413524,Synthpop,round_5
3.455779,0.9249521,Synthpop,round_5
4.995847,0.98805076,Synthpop,round_5
3.802259,0.8181191,Synthpop,round_5
1.6205336,0.47996676,Synthpop,round_5
3.3391213,0.9740401,Synthpop,round_5
2.2630963,0.5361236,Synthpop,round_5
2.743508,0.66329145,Synthpop,round_5
4.7317142,0.9660237,Synthpop,round_5
3.525613,0.87515134,Synthpop,round_5
2.9238849,0.95987767,Synthpop,round_5
3.5697575,0.8762908,Synthpop,round_5
2.1144056,0.6556219,Synthpop,round_5
1.0510045,0.65580016,Synthpop,round_5
1.6668804,0.98042804,Synthpop,round_5
3.10667,0.9832856,Synthpop,round_5
4.7930036,0.89377314,Synthpop,round_5
4.0759277,0.9248917,Synthpop,round_5
2.3378377,0.71072686,Synthpop,round_5
2.9976263,0.9920689,Synthpop,round_5
2.8807495,0.8473487,Synthpop,round_5
3.4799223,0.94491106,Synthpop,round_5
2.23737,0.95494705,Synthpop,round_5
2.93874,0.96687657,Synthpop,round_5
3.3536186,0.9106574,Synthpop,round_5
4.034929,0.99701256,Synthpop,round_5
3.8864646,0.9497067,Synthpop,round_5
2.2031388,0.6239697,Synthpop,round_5
3.3512807,0.968453,Synthpop,round_5
3.4615107,0.8667701,Synthpop,round_5
3.0846534,0.9612195,Synthpop,round_5
4.1742554,0.98506576,Synthpop,round_5
2.8985112,0.85267276,Synthpop,round_5
2.8920453,0.88958466,Synthpop,round_5
4.68629,0.9976931,Synthpop,round_5
2.5447488,0.92162216,Synthpop,round_5
0.91907555,0.8375115,Synthpop,round_5
2.7989748,0.9076648,Synthpop,round_5
1.8403003,0.8078249,Synthpop,round_5
2.3719006,0.8512954,Synthpop,round_5
2.2381585,0.62555444,Synthpop,round_5
3.6125088,0.77247626,Synthpop,round_5
2.7856848,0.83521956,Synthpop,round_5
4.342199,0.9792766,Synthpop,round_5
2.696077,0.98722064,Synthpop,round_5
1.7798505,0.9124764,Synthpop,round_5
2.4650178,0.9511836,Synthpop,round_5
1.8543109,0.57227635,Synthpop,round_5
3.6435294,0.99353504,Synthpop,round_5
2.2323184,0.6723414,Synthpop,round_5
3.9957323,0.9921435,Synthpop,round_5
2.981632,0.97800547,Synthpop,round_5
2.537447,0.9143516,Synthpop,round_5
1.5869036,0.9411718,Synthpop,round_5
4.5621696,0.9259442,Synthpop,round_5
3.488727,0.99154204,Synthpop,round_5
2.7377687,0.9693858,Synthpop,round_5
1.8085768,0.78359824,Synthpop,round_5
3.9116783,0.9829315,Synthpop,round_5
1.4673618,0.7740577,Synthpop,round_5
1.0992659,0.68397754,Synthpop,round_5
4.288168,0.9921143,Synthpop,round_5
2.5450282,0.9403986,Synthpop,round_5
2.2027657,0.8518219,Synthpop,round_5
1.5638776,0.55067253,Synthpop,round_5
3.3573096,0.94209576,Synthpop,round_5
3.1236253,0.917279,Synthpop,round_5
3.7817736,0.8574208,Synthpop,round_5
2.955296,0.90856755,Synthpop,round_5
0.69487894,0.2007806,Synthpop,round_5
2.337082,0.87931174,Synthpop,round_5
2.6729727,0.97652966,Synthpop,round_5
3.8500533,0.9700681,Synthpop,round_5
3.3913202,0.88970035,Synthpop,round_5
3.1425145,0.72439903,Synthpop,round_5
3.265917,0.90458924,Synthpop,round_5
2.3654842,0.79642576,Synthpop,round_5
3.5947504,0.9008939,Synthpop,round_5
1.0263035,0.75750566,Synthpop,round_5
1.7510285,0.8795608,Synthpop,round_5
2.7099566,0.73165244,Synthpop,round_5
1.2007756,0.51403207,Synthpop,round_5
2.6225343,0.8111608,Synthpop,round_5
2.435039,0.83954203,Synthpop,round_5
3.1316597,0.97377497,Synthpop,round_5
3.388961,0.80798423,Synthpop,round_5
3.176108,0.79378027,Synthpop,round_5
3.2447667,0.92477536,Synthpop,round_5
1.8522134,0.52453977,Synthpop,round_5
1.9158553,0.89891666,Synthpop,round_5
2.762308,0.794384,Synthpop,round_5
5.5912385,0.95883894,Synthpop,round_5
3.3759284,0.9270814,Synthpop,round_5
0.7111306,0.46598953,Synthpop,round_5
2.493954,0.7450976,Synthpop,round_5
3.0634875,0.77588445,Synthpop,round_5
1.4554255,0.4567854,Synthpop,round_5
2.6407824,0.74985224,Synthpop,round_5
2.271714,0.8616246,Synthpop,round_5
1.5542188,0.5308875,Synthpop,round_5
2.6391218,0.97105855,Synthpop,round_5
2.6381218,0.8656612,Synthpop,round_5
3.7608247,0.98122793,Synthpop,round_5
1.8405942,0.8437415,Synthpop,round_5
1.903321,0.97790104,Synthpop,round_5
3.4126108,0.9523881,Synthpop,round_5
4.0060596,0.8899765,Synthpop,round_5
3.3680406,0.8259829,Synthpop,round_5
3.054381,0.92689073,Synthpop,round_5
4.204814,0.98640454,Synthpop,round_5
3.546959,0.99902856,Synthpop,round_5
4.3379536,0.9965409,Synthpop,round_5
1.9058897,0.85681427,Synthpop,round_5
3.9024224,0.9153806,Synthpop,round_5
2.8321276,0.80847013,Synthpop,round_5
2.929164,0.9623902,Synthpop,round_5
1.2176877,0.94390535,Synthpop,round_5
2.3434622,0.99700385,Synthpop,round_5
3.937917,0.94750416,Synthpop,round_5
3.0579264,0.94064754,Synthpop,round_5
1.5124781,0.6234927,Synthpop,round_5
2.7090063,0.7989195,Synthpop,round_5
2.0196126,0.57260144,Synthpop,round_5
2.1951787,0.8220245,Synthpop,round_5
3.2502916,0.9223717,Synthpop,round_5
4.16352,0.94651914,Synthpop,round_5
5.2170515,0.9490436,Synthpop,round_5
2.4124012,0.9927632,Synthpop,round_5
2.793218,0.93178916,Synthpop,round_5
1.4483261,0.7846058,Synthpop,round_5
0.9279574,0.728045,Synthpop,round_5
2.4496713,0.85670286,Synthpop,round_5
3.321401,0.91560817,Synthpop,round_5
2.5785549,0.97706467,Synthpop,round_5
2.8579552,0.9986268,Synthpop,round_5
3.2946036,0.88107723,Synthpop,round_5
2.338601,0.5911245,Synthpop,round_5
1.2886407,0.7094772,Synthpop,round_5
1.9450811,0.76063836,Synthpop,round_5
4.4573016,0.97849476,Synthpop,round_5
2.481538,0.8433648,Synthpop,round_5
2.8223743,0.8164317,Synthpop,round_5
3.227337,0.852312,Synthpop,round_5
1.7150685,0.77801746,Synthpop,round_5
1.7774811,0.69544923,Synthpop,round_5
5.7517295,0.8675942,Synthpop,round_5
4.0920353,0.9369218,Synthpop,round_5
2.4711916,0.74895865,Synthpop,round_5
3.4342868,0.94206715,Synthpop,round_5
3.0810575,0.7580266,Synthpop,round_5
3.668547,0.9935018,Synthpop,round_5
4.9209633,0.9197884,Synthpop,round_5
3.729253,0.9173282,Synthpop,round_5
4.6137915,0.991708,Synthpop,round_5
3.183524,0.9066392,Synthpop,round_5
2.4384053,0.93104875,Synthpop,round_5
2.1339157,0.7095588,Synthpop,round_5
2.6713188,0.85100484,Synthpop,round_5
3.636244,0.9116992,Synthpop,round_5
1.9119557,0.75386447,Synthpop,round_5
3.0937228,0.92269236,Synthpop,round_5
3.726563,0.93116766,Synthpop,round_5
2.9909723,0.65799594,Synthpop,round_5
3.8871796,0.858278,Synthpop,round_5
2.1600184,0.96506524,Synthpop,round_5
3.4631946,0.86854404,Synthpop,round_5
1.7843794,0.866453,Synthpop,round_5
2.633513,0.92145103,Synthpop,round_5
2.969894,0.9082391,Synthpop,round_5
3.1604319,0.97187394,Synthpop,round_5
3.4683325,0.96568316,Synthpop,round_5
3.5249746,0.93873143,Synthpop,round_5
1.7145602,0.80765533,Synthpop,round_5
2.5250092,0.86622083,Synthpop,round_5
3.0910509,0.99255073,Synthpop,round_5
1.0928044,0.67672694,Synthpop,round_5
2.9658735,0.83567065,Synthpop,round_5
2.300322,0.9066145,Synthpop,round_5
3.7174208,0.94476885,Synthpop,round_5
3.7880054,0.96916497,Synthpop,round_5
7.1180687,0.9844167,Synthpop,round_5
3.7595327,0.8920823,Synthpop,round_5
1.2088511,0.9842452,Synthpop,round_5
2.180126,0.9364784,Synthpop,round_5
3.5125105,0.969562,Synthpop,round_5
3.1220512,0.9974209,Synthpop,round_5
3.7575388,0.99143595,Synthpop,round_5
2.4541945,0.76401544,Synthpop,round_5
3.0481455,0.83471787,Synthpop,round_5
5.292194,0.97453034,Synthpop,round_5
3.196035,0.971709,Synthpop,round_5
1.6737803,0.66571575,Synthpop,round_5
1.7096483,0.9364206,Synthpop,round_5
3.4249227,0.8751051,Synthpop,round_5
2.4626505,0.98776275,Synthpop,round_5
2.901432,0.945453,Synthpop,round_5
2.8565385,0.9853255,Synthpop,round_5
2.3304145,0.71765214,Synthpop,round_5
2.6069527,0.9630429,Synthpop,round_5
2.4788518,0.7094378,Synthpop,round_5
3.6441681,0.76719177,Synthpop,round_5
2.0741425,0.6906884,Synthpop,round_5
2.3298056,0.9149164,Synthpop,round_5
3.0906072,0.92884046,Synthpop,round_5
